precision,recall,threshold
0.49681309216192937,0.9613333333333334,-0.32673776
0.4968986905582357,0.9613333333333334,-0.32478964
0.49681199379631225,0.961,-0.3242333
0.49672526714925885,0.9606666666666667,-0.32398498
0.4966385106016204,0.9603333333333334,-0.32386267
0.496551724137931,0.96,-0.3233974
0.4966373512674599,0.96,-0.3225106
0.4965505346671266,0.9596666666666667,-0.32202232
0.49663619113334484,0.9596666666666667,-0.32188988
0.49654934437543136,0.9593333333333334,-0.32080615
0.4964624676445211,0.959,-0.32053268
0.49637556092509494,0.9586666666666667,-0.32051122
0.49620165745856354,0.958,-0.31996477
0.49602763385146803,0.9573333333333334,-0.31927156
0.4959405769562964,0.957,-0.31923795
0.4958534899792674,0.9566666666666667,-0.31909275
0.4959391740107137,0.9566666666666667,-0.3188715
0.4958520566885586,0.9563333333333334,-0.31836176
0.49576490924805533,0.956,-0.31724215
0.495850622406639,0.956,-0.31631327
0.4957634445789383,0.9556666666666667,-0.31575727
0.4956762365963335,0.9553333333333334,-0.3156011
0.49576197889638474,0.9553333333333334,-0.3154366
0.49523809523809526,0.9533333333333334,-0.31492782
0.49515067544163494,0.953,-0.31474495
0.4952364455222588,0.953,-0.31397152
0.49532224532224534,0.953,-0.31228888
0.49523479466297005,0.9526666666666667,-0.31080675
0.4950598023920957,0.952,-0.31057
0.4949722607489598,0.9516666666666667,-0.31056356
0.49488468874631525,0.9513333333333334,-0.3104341
0.4947970863683663,0.951,-0.31034696
0.4947094535993062,0.9506666666666667,-0.31033993
0.49462179042331716,0.9503333333333334,-0.31014466
0.49470761756029846,0.9503333333333334,-0.31011415
0.4946199236376258,0.95,-0.3099382
0.494705780246485,0.95,-0.30975103
0.49461805555555555,0.9496666666666667,-0.30968428
0.4945303003993749,0.9493333333333334,-0.3096211
0.4944425147620702,0.949,-0.30958378
0.4943546986277575,0.9486666666666667,-0.3094623
0.49426685198054204,0.9483333333333334,-0.30945003
0.49417897480451783,0.948,-0.3093964
0.4940910670837678,0.9476666666666667,-0.30934536
0.49400312880236397,0.9473333333333334,-0.30907333
0.49417492609980873,0.9473333333333334,-0.3077922
0.49426086956521736,0.9473333333333334,-0.3068726
0.49417289963471905,0.947,-0.30545807
0.494258872651357,0.947,-0.30435228
0.4941708717591787,0.9466666666666667,-0.3001207
0.4942568743473721,0.9466666666666667,-0.29890037
0.49434290687554394,0.9466666666666667,-0.29881454
0.49425487465181056,0.9463333333333334,-0.2985679
0.4941668117708515,0.946,-0.29800022
0.4940787182166492,0.9456666666666667,-0.29778266
0.49354951185495116,0.9436666666666667,-0.29778206
0.4934612031386225,0.9433333333333334,-0.29704356
0.49354726194628534,0.9433333333333334,-0.29697037
0.491062039957939,0.934,-0.2969693
0.4908835904628331,0.9333333333333333,-0.29573298
0.4907943187795897,0.933,-0.2957003
0.49070501578393544,0.9326666666666666,-0.29443097
0.4906156814593931,0.9323333333333333,-0.29437625
0.4905263157894737,0.932,-0.29430962
0.4904369187576768,0.9316666666666666,-0.29378414
0.49034749034749037,0.9313333333333333,-0.29312277
