fpr,tpr,threshold
0.24166666666666667,0.187,0.6103809
0.24166666666666667,0.18733333333333332,0.61025625
0.24233333333333335,0.18733333333333332,0.61012256
0.24233333333333335,0.189,0.6082765
0.24433333333333335,0.189,0.605562
0.24433333333333335,0.18933333333333333,0.6055132
0.24466666666666667,0.18933333333333333,0.60492015
0.24466666666666667,0.18966666666666668,0.6047828
0.24633333333333332,0.18966666666666668,0.6033609
0.24633333333333332,0.19033333333333333,0.6019832
0.24666666666666667,0.19033333333333333,0.6017635
0.24733333333333332,0.19033333333333333,0.6017393
0.24733333333333332,0.19066666666666668,0.600896
0.24766666666666667,0.19066666666666668,0.6008935
0.24766666666666667,0.19166666666666668,0.6001649
0.249,0.19166666666666668,0.59926736
0.249,0.19266666666666668,0.5990559
0.25,0.19266666666666668,0.59853137
0.25,0.19333333333333333,0.5970198
0.25033333333333335,0.19333333333333333,0.5965524
0.25033333333333335,0.19366666666666665,0.5958117
0.25066666666666665,0.19366666666666665,0.59565485
0.25066666666666665,0.194,0.5954368
0.251,0.194,0.59523106
0.251,0.195,0.5949844
0.25133333333333335,0.195,0.59418494
0.25133333333333335,0.19533333333333333,0.59404683
0.25333333333333335,0.19533333333333333,0.5910275
0.25333333333333335,0.19566666666666666,0.5904037
0.25366666666666665,0.19566666666666666,0.59029067
0.25366666666666665,0.19666666666666666,0.58937204
0.25366666666666665,0.19966666666666666,0.5890976
0.25433333333333336,0.19966666666666666,0.5885124
0.25433333333333336,0.2,0.5884259
0.25433333333333336,0.202,0.58842564
0.255,0.202,0.5881721
0.255,0.20266666666666666,0.5877384
0.25533333333333336,0.20266666666666666,0.58745503
0.25533333333333336,0.20333333333333334,0.5863732
0.25533333333333336,0.204,0.58603907
0.25566666666666665,0.204,0.58524346
0.25566666666666665,0.20433333333333334,0.58520085
0.256,0.20433333333333334,0.5851883
0.256,0.205,0.584545
0.257,0.205,0.58319247
0.257,0.20533333333333334,0.5831653
0.25733333333333336,0.20533333333333334,0.58293784
0.25733333333333336,0.20566666666666666,0.58284056
0.258,0.20566666666666666,0.58086085
0.25866666666666666,0.20566666666666666,0.5804218
0.259,0.20566666666666666,0.58003664
0.259,0.206,0.5800116
0.25933333333333336,0.206,0.5798938
0.25933333333333336,0.207,0.5790553
0.26066666666666666,0.207,0.5783484
0.26066666666666666,0.20766666666666667,0.57713556
0.26066666666666666,0.20833333333333334,0.57643473
0.262,0.20833333333333334,0.5758867
0.262,0.20966666666666667,0.5751871
0.26266666666666666,0.20966666666666667,0.57512355
0.26266666666666666,0.21,0.574648
0.263,0.21,0.57452154
0.264,0.21,0.5741612
0.264,0.211,0.572688
0.2643333333333333,0.211,0.57225275
0.2643333333333333,0.21166666666666667,0.57150674
0.26466666666666666,0.21166666666666667,0.5711912
0.26466666666666666,0.212,0.5704541
0.26566666666666666,0.212,0.56907475
0.26566666666666666,0.213,0.5686643
0.266,0.213,0.5684674
0.266,0.21566666666666667,0.5665984
0.2673333333333333,0.21566666666666667,0.5654124
0.2673333333333333,0.21666666666666667,0.5632143
0.268,0.21666666666666667,0.56156886
0.268,0.21766666666666667,0.5607282
0.2683333333333333,0.21766666666666667,0.56053233
0.2683333333333333,0.21866666666666668,0.5597547
0.26866666666666666,0.21866666666666668,0.55945945
0.26866666666666666,0.219,0.5586662
0.27,0.219,0.556389
0.27,0.221,0.5557879
0.2703333333333333,0.221,0.5554869
0.2703333333333333,0.22166666666666668,0.5542401
0.27066666666666667,0.22166666666666668,0.5541214
0.27066666666666667,0.22266666666666668,0.5537027
0.27166666666666667,0.22266666666666668,0.5532172
0.27166666666666667,0.22333333333333333,0.5522187
0.2723333333333333,0.22333333333333333,0.5519638
0.2723333333333333,0.224,0.5512948
0.273,0.224,0.55120397
0.2733333333333333,0.224,0.5511935
0.2733333333333333,0.231,0.5510069
0.2733333333333333,0.23133333333333334,0.5510067
0.27366666666666667,0.23133333333333334,0.5506009
0.27366666666666667,0.23266666666666666,0.55021715
0.274,0.23266666666666666,0.54943514
0.274,0.233,0.54931104
0.27466666666666667,0.233,0.54865396
0.27466666666666667,0.23366666666666666,0.54815924
0.275,0.23366666666666666,0.54804397
0.275,0.23533333333333334,0.5465002
0.2753333333333333,0.23533333333333334,0.54642594
0.2753333333333333,0.236,0.5461422
0.27566666666666667,0.236,0.5448623
0.27566666666666667,0.23633333333333334,0.5448284
0.2773333333333333,0.23633333333333334,0.5436926
0.2786666666666667,0.23633333333333334,0.5429435
0.2786666666666667,0.237,0.5422436
0.28,0.237,0.54222393
0.28,0.23733333333333334,0.5419396
0.2806666666666667,0.23733333333333334,0.5404358
0.2806666666666667,0.23833333333333334,0.53981996
0.281,0.23833333333333334,0.53964794
0.281,0.23866666666666667,0.53929186
0.2813333333333333,0.23866666666666667,0.53899014
0.2813333333333333,0.239,0.5389643
0.2826666666666667,0.239,0.53855777
0.2826666666666667,0.23933333333333334,0.5382074
0.283,0.23933333333333334,0.5381752
0.283,0.24,0.5368962
0.2833333333333333,0.24,0.536741
